VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,LocationID_DO,lat_DO,lng_DO,LocationID_PU,lat_PU,lng_PU,timestamp
2,2022-01-02 07:47:03,2022-01-02 07:54:44,1.0,3.3,1.0,N,137,263,1,10.5,0.0,0.5,1.5,0.0,0.3,15.3,2.5,0.0,263,40.77849586877702,-73.95120799165441,137,40.74035923571167,-73.97711937073566,2022-01-02 07:54:44 - 2022-01-02 07:47:03
2,2022-01-02 07:46:48,2022-01-02 07:49:05,1.0,1.01,1.0,N,137,233,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0,233,40.74917209822379,-73.97125597712962,137,40.74035923571167,-73.97711937073566,2022-01-02 07:49:05 - 2022-01-02 07:46:48
2,2022-01-02 07:29:27,2022-01-02 07:37:23,1.0,2.98,1.0,N,137,262,1,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5,0.0,262,40.77653422899526,-73.94582981800791,137,40.74035923571167,-73.97711937073566,2022-01-02 07:37:23 - 2022-01-02 07:29:27
2,2022-01-02 07:42:45,2022-01-02 07:48:56,1.0,2.64,1.0,N,137,262,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0,262,40.77653422899526,-73.94582981800791,137,40.74035923571167,-73.97711937073566,2022-01-02 07:48:56 - 2022-01-02 07:42:45
1,2022-01-02 07:07:58,2022-01-02 07:13:59,1.0,1.2,1.0,N,137,4,1,6.5,2.5,0.5,2.9,0.0,0.3,12.7,2.5,0.0,4,40.72415214367157,-73.97702292193391,137,40.74035923571167,-73.97711937073566,2022-01-02 07:13:59 - 2022-01-02 07:07:58
2,2022-01-02 07:52:26,2022-01-02 08:05:19,1.0,2.81,1.0,N,137,148,2,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5,0.0,148,40.719211674204594,-73.99071836266182,137,40.74035923571167,-73.97711937073566,2022-01-02 08:05:19 - 2022-01-02 07:52:26
2,2022-01-02 07:25:21,2022-01-02 07:32:07,1.0,0.9,1.0,N,137,164,1,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5,0.0,164,40.74880766681464,-73.9859288064872,137,40.74035923571167,-73.97711937073566,2022-01-02 07:32:07 - 2022-01-02 07:25:21
2,2022-01-02 07:45:08,2022-01-02 08:04:14,1.0,4.94,1.0,N,137,256,2,18.0,0.0,0.5,0.0,0.0,0.3,21.3,2.5,0.0,256,40.71097712969056,-73.95910788386419,137,40.74035923571167,-73.97711937073566,2022-01-02 08:04:14 - 2022-01-02 07:45:08
2,2022-01-02 07:12:21,2022-01-02 07:17:12,3.0,1.04,1.0,N,137,234,1,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5,0.0,234,40.74031346458802,-73.99047761896912,137,40.74035923571167,-73.97711937073566,2022-01-02 07:17:12 - 2022-01-02 07:12:21
2,2022-01-02 07:43:18,2022-01-02 08:00:10,1.0,7.8,1.0,N,137,181,1,23.5,0.0,0.5,8.04,0.0,0.3,34.84,2.5,0.0,181,40.67201914054624,-73.97904489684504,137,40.74035923571167,-73.97711937073566,2022-01-02 08:00:10 - 2022-01-02 07:43:18
2,2022-01-02 07:41:44,2022-01-02 07:49:40,1.0,2.28,1.0,N,137,232,1,9.0,0.0,0.5,3.69,0.0,0.3,15.99,2.5,0.0,232,40.71538608410727,-73.98230670494637,137,40.74035923571167,-73.97711937073566,2022-01-02 07:49:40 - 2022-01-02 07:41:44
2,2022-01-02 07:24:57,2022-01-02 07:41:36,1.0,7.02,1.0,N,137,159,2,21.5,0.0,0.5,0.0,0.0,0.3,24.8,2.5,0.0,159,40.818259460507406,-73.91358298976442,137,40.74035923571167,-73.97711937073566,2022-01-02 07:41:36 - 2022-01-02 07:24:57
1,2022-01-02 07:38:04,2022-01-02 07:48:14,1.0,2.4,1.0,N,137,230,1,9.5,3.5,0.5,4.1,0.0,0.3,17.9,2.5,0.0,230,40.75984474002954,-73.98417616082217,137,40.74035923571167,-73.97711937073566,2022-01-02 07:48:14 - 2022-01-02 07:38:04
2,2022-01-02 07:55:14,2022-01-02 08:01:48,1.0,1.05,1.0,N,148,231,2,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5,0.0,231,40.718695641007926,-74.00671162438985,148,40.719211674204594,-73.99071836266182,2022-01-02 08:01:48 - 2022-01-02 07:55:14
1,2022-01-02 07:54:36,2022-01-02 08:00:09,1.0,1.0,1.0,N,148,211,2,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5,0.0,211,40.72389907147031,-74.00137472995819,148,40.719211674204594,-73.99071836266182,2022-01-02 08:00:09 - 2022-01-02 07:54:36
2,2022-01-02 07:57:53,2022-01-02 08:06:45,1.0,1.53,1.0,N,164,79,2,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5,0.0,79,40.727944278904765,-73.9852141243977,164,40.74880766681464,-73.9859288064872,2022-01-02 08:06:45 - 2022-01-02 07:57:53
2,2022-01-02 07:39:56,2022-01-02 07:48:13,1.0,2.55,1.0,N,164,237,1,9.5,0.0,0.5,1.0,0.0,0.3,13.8,2.5,0.0,237,40.76854188466485,-73.96569149194592,164,40.74880766681464,-73.9859288064872,2022-01-02 07:48:13 - 2022-01-02 07:39:56
2,2022-01-02 07:54:37,2022-01-02 07:56:53,1.0,0.88,1.0,N,164,170,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0,170,40.74765428110328,-73.97694199243557,164,40.74880766681464,-73.9859288064872,2022-01-02 07:56:53 - 2022-01-02 07:54:37
1,2022-01-02 07:01:58,2022-01-02 07:11:25,1.0,2.8,1.0,N,164,143,1,10.5,2.5,0.5,1.38,0.0,0.3,15.18,2.5,0.0,143,40.775770209571455,-73.98797296641823,164,40.74880766681464,-73.9859288064872,2022-01-02 07:11:25 - 2022-01-02 07:01:58
2,2022-01-02 07:32:14,2022-01-02 07:46:45,2.0,3.27,1.0,N,164,232,2,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5,0.0,232,40.71538608410727,-73.98230670494637,164,40.74880766681464,-73.9859288064872,2022-01-02 07:46:45 - 2022-01-02 07:32:14
2,2022-01-02 07:17:19,2022-01-02 07:40:11,2.0,12.1,1.0,N,164,138,1,34.5,0.0,0.5,8.87,6.55,0.3,53.22,2.5,0.0,138,40.77486738951802,-73.8728037146871,164,40.74880766681464,-73.9859288064872,2022-01-02 07:40:11 - 2022-01-02 07:17:19
2,2022-01-02 07:07:32,2022-01-02 07:26:25,1.0,10.05,1.0,N,164,138,1,29.0,0.0,0.5,7.77,6.55,0.3,46.62,2.5,0.0,138,40.77486738951802,-73.8728037146871,164,40.74880766681464,-73.9859288064872,2022-01-02 07:26:25 - 2022-01-02 07:07:32
1,2022-01-02 07:36:43,2022-01-02 07:44:36,1.0,1.9,1.0,N,140,236,1,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5,0.0,236,40.78049147573493,-73.95697238530639,140,40.76550681823176,-73.95456804213481,2022-01-02 07:44:36 - 2022-01-02 07:36:43
2,2022-01-02 07:40:47,2022-01-02 07:44:11,1.0,0.97,1.0,N,140,236,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0,236,40.78049147573493,-73.95697238530639,140,40.76550681823176,-73.95456804213481,2022-01-02 07:44:11 - 2022-01-02 07:40:47
2,2022-01-02 07:13:31,2022-01-02 07:19:46,1.0,1.05,1.0,N,140,141,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0,141,40.76683881658485,-73.95971267878048,140,40.76550681823176,-73.95456804213481,2022-01-02 07:19:46 - 2022-01-02 07:13:31
1,2022-01-02 07:02:33,2022-01-02 07:03:38,1.0,0.3,1.0,N,140,140,1,3.0,2.5,0.5,1.0,0.0,0.3,7.3,2.5,0.0,140,40.76550681823176,-73.95456804213481,140,40.76550681823176,-73.95456804213481,2022-01-02 07:03:38 - 2022-01-02 07:02:33
2,2022-01-02 07:57:04,2022-01-02 08:02:09,1.0,1.11,1.0,N,140,263,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0,263,40.77849586877702,-73.95120799165441,140,40.76550681823176,-73.95456804213481,2022-01-02 08:02:09 - 2022-01-02 07:57:04
1,2022-01-02 07:02:07,2022-01-02 07:07:54,1.0,1.4,1.0,N,140,43,1,6.0,2.5,0.5,2.0,0.0,0.3,11.3,2.5,0.0,43,40.782459738636334,-73.96557217995945,140,40.76550681823176,-73.95456804213481,2022-01-02 07:07:54 - 2022-01-02 07:02:07
1,2022-01-02 07:49:46,2022-01-02 07:54:22,0.0,0.8,1.0,N,140,237,1,5.5,2.5,0.5,2.2,0.0,0.3,11.0,2.5,0.0,237,40.76854188466485,-73.96569149194592,140,40.76550681823176,-73.95456804213481,2022-01-02 07:54:22 - 2022-01-02 07:49:46
1,2022-01-02 07:46:09,2022-01-02 07:51:18,1.0,1.1,1.0,N,140,262,1,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5,0.0,262,40.77653422899526,-73.94582981800791,140,40.76550681823176,-73.95456804213481,2022-01-02 07:51:18 - 2022-01-02 07:46:09
2,2022-01-02 07:42:47,2022-01-02 07:48:22,2.0,1.04,1.0,N,140,262,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0,262,40.77653422899526,-73.94582981800791,140,40.76550681823176,-73.95456804213481,2022-01-02 07:48:22 - 2022-01-02 07:42:47
1,2022-01-02 07:51:17,2022-01-02 07:57:10,1.0,2.5,1.0,N,140,137,1,9.0,2.5,0.5,2.0,0.0,0.3,14.3,2.5,0.0,137,40.74035923571167,-73.97711937073566,140,40.76550681823176,-73.95456804213481,2022-01-02 07:57:10 - 2022-01-02 07:51:17
1,2022-01-02 07:09:39,2022-01-02 07:17:55,1.0,2.1,1.0,N,140,239,1,8.5,2.5,0.5,1.18,0.0,0.3,12.98,2.5,0.0,239,40.784107364553954,-73.97827334184862,140,40.76550681823176,-73.95456804213481,2022-01-02 07:17:55 - 2022-01-02 07:09:39
1,2022-01-02 07:09:35,2022-01-02 07:18:03,1.0,1.6,1.0,N,140,143,1,8.0,2.5,0.5,2.5,0.0,0.3,13.8,2.5,0.0,143,40.775770209571455,-73.98797296641823,140,40.76550681823176,-73.95456804213481,2022-01-02 07:18:03 - 2022-01-02 07:09:35
1,2022-01-02 07:50:34,2022-01-02 08:02:11,1.0,2.2,1.0,Y,140,143,1,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5,0.0,143,40.775770209571455,-73.98797296641823,140,40.76550681823176,-73.95456804213481,2022-01-02 08:02:11 - 2022-01-02 07:50:34
2,2022-01-02 07:14:00,2022-01-02 07:23:18,1.0,4.35,1.0,N,140,232,1,14.0,0.0,0.5,2.0,0.0,0.3,19.3,2.5,0.0,232,40.71538608410727,-73.98230670494637,140,40.76550681823176,-73.95456804213481,2022-01-02 07:23:18 - 2022-01-02 07:14:00
1,2022-01-02 07:05:32,2022-01-02 07:32:56,0.0,20.7,2.0,N,140,132,1,52.0,2.5,0.5,12.35,6.55,0.3,74.2,2.5,0.0,132,40.642604521718,-73.77826365890199,140,40.76550681823176,-73.95456804213481,2022-01-02 07:32:56 - 2022-01-02 07:05:32
2,2022-01-02 07:52:53,2022-01-02 08:08:44,2.0,9.04,1.0,N,140,138,1,25.5,0.0,0.5,4.0,6.55,0.3,40.6,2.5,1.25,138,40.77486738951802,-73.8728037146871,140,40.76550681823176,-73.95456804213481,2022-01-02 08:08:44 - 2022-01-02 07:52:53
1,2022-01-02 07:03:42,2022-01-02 07:20:37,1.0,9.5,1.0,N,140,138,1,27.0,2.5,0.5,7.35,6.55,0.3,44.2,2.5,0.0,138,40.77486738951802,-73.8728037146871,140,40.76550681823176,-73.95456804213481,2022-01-02 07:20:37 - 2022-01-02 07:03:42
2,2022-01-02 07:24:00,2022-01-02 07:36:00,,3.84,,,186,236,0,16.23,0.0,0.5,4.17,0.0,0.3,23.7,,,236,40.78049147573493,-73.95697238530639,186,40.748476361762044,-73.9924553277106,2022-01-02 07:36:00 - 2022-01-02 07:24:00
2,2022-01-02 07:15:32,2022-01-02 07:20:38,1.0,0.78,1.0,N,186,68,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0,68,40.74839722483199,-73.99994015650746,186,40.748476361762044,-73.9924553277106,2022-01-02 07:20:38 - 2022-01-02 07:15:32
2,2022-01-02 07:40:11,2022-01-02 07:43:11,1.0,0.74,1.0,N,186,68,1,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5,0.0,68,40.74839722483199,-73.99994015650746,186,40.748476361762044,-73.9924553277106,2022-01-02 07:43:11 - 2022-01-02 07:40:11
1,2022-01-02 07:16:20,2022-01-02 07:20:45,0.0,1.1,1.0,N,186,161,1,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0,161,40.75822648122193,-73.97743183810948,186,40.748476361762044,-73.9924553277106,2022-01-02 07:20:45 - 2022-01-02 07:16:20
1,2022-01-02 07:32:18,2022-01-02 07:46:40,0.0,3.5,1.0,N,186,141,1,13.0,2.5,0.5,4.85,0.0,0.3,21.15,2.5,0.0,141,40.76683881658485,-73.95971267878048,186,40.748476361762044,-73.9924553277106,2022-01-02 07:46:40 - 2022-01-02 07:32:18
2,2022-01-02 07:07:26,2022-01-02 07:17:55,2.0,2.94,1.0,N,186,43,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0,43,40.782459738636334,-73.96557217995945,186,40.748476361762044,-73.9924553277106,2022-01-02 07:17:55 - 2022-01-02 07:07:26
2,2022-01-02 07:24:57,2022-01-02 07:37:31,1.0,5.02,1.0,N,186,24,2,16.0,0.0,0.5,0.0,0.0,0.3,19.3,2.5,0.0,24,40.80203277299444,-73.96556852909367,186,40.748476361762044,-73.9924553277106,2022-01-02 07:37:31 - 2022-01-02 07:24:57
2,2022-01-02 07:09:30,2022-01-02 07:18:49,1.0,2.92,1.0,N,186,238,1,10.5,0.0,0.5,3.0,0.0,0.3,16.8,2.5,0.0,238,40.79176624678264,-73.97281451745027,186,40.748476361762044,-73.9924553277106,2022-01-02 07:18:49 - 2022-01-02 07:09:30
1,2022-01-02 07:20:53,2022-01-02 07:30:23,1.0,3.6,1.0,N,186,238,2,12.0,2.5,0.5,0.0,0.0,0.3,15.3,2.5,0.0,238,40.79176624678264,-73.97281451745027,186,40.748476361762044,-73.9924553277106,2022-01-02 07:30:23 - 2022-01-02 07:20:53
2,2022-01-02 07:33:23,2022-01-02 07:35:21,1.0,0.86,1.0,N,186,48,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0,48,40.76223675561455,-73.98985665083148,186,40.748476361762044,-73.9924553277106,2022-01-02 07:35:21 - 2022-01-02 07:33:23
2,2022-01-02 07:39:27,2022-01-02 07:42:01,1.0,1.0,1.0,N,186,48,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0,48,40.76223675561455,-73.98985665083148,186,40.748476361762044,-73.9924553277106,2022-01-02 07:42:01 - 2022-01-02 07:39:27
2,2022-01-02 07:57:43,2022-01-02 08:01:34,2.0,0.73,1.0,N,186,48,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5,0.0,48,40.76223675561455,-73.98985665083148,186,40.748476361762044,-73.9924553277106,2022-01-02 08:01:34 - 2022-01-02 07:57:43
1,2022-01-02 07:16:01,2022-01-02 07:26:56,1.0,2.5,1.0,N,186,237,1,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5,0.0,237,40.76854188466485,-73.96569149194592,186,40.748476361762044,-73.9924553277106,2022-01-02 07:26:56 - 2022-01-02 07:16:01
2,2022-01-02 07:44:09,2022-01-02 07:50:36,1.0,1.14,1.0,N,186,170,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0,170,40.74765428110328,-73.97694199243557,186,40.748476361762044,-73.9924553277106,2022-01-02 07:50:36 - 2022-01-02 07:44:09
2,2022-01-02 07:42:33,2022-01-02 07:48:30,1.0,0.86,1.0,N,186,170,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0,170,40.74765428110328,-73.97694199243557,186,40.748476361762044,-73.9924553277106,2022-01-02 07:48:30 - 2022-01-02 07:42:33
2,2022-01-02 07:44:32,2022-01-02 07:53:10,6.0,1.24,1.0,N,186,137,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0,137,40.74035923571167,-73.97711937073566,186,40.748476361762044,-73.9924553277106,2022-01-02 07:53:10 - 2022-01-02 07:44:32
1,2022-01-02 07:22:01,2022-01-02 07:27:45,1.0,1.0,1.0,N,186,137,1,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0,137,40.74035923571167,-73.97711937073566,186,40.748476361762044,-73.9924553277106,2022-01-02 07:27:45 - 2022-01-02 07:22:01
2,2022-01-02 07:22:12,2022-01-02 07:28:22,1.0,1.34,1.0,N,186,137,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0,137,40.74035923571167,-73.97711937073566,186,40.748476361762044,-73.9924553277106,2022-01-02 07:28:22 - 2022-01-02 07:22:12
2,2022-01-02 07:34:34,2022-01-02 07:39:57,1.0,1.08,1.0,N,186,137,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0,137,40.74035923571167,-73.97711937073566,186,40.748476361762044,-73.9924553277106,2022-01-02 07:39:57 - 2022-01-02 07:34:34
1,2022-01-02 07:37:15,2022-01-02 07:44:35,1.0,0.9,1.0,N,186,137,1,6.5,2.5,0.5,2.0,0.0,0.3,11.8,2.5,0.0,137,40.74035923571167,-73.97711937073566,186,40.748476361762044,-73.9924553277106,2022-01-02 07:44:35 - 2022-01-02 07:37:15
1,2022-01-02 07:16:36,2022-01-02 07:32:09,1.0,3.9,1.0,N,186,261,2,14.5,2.5,0.5,0.0,0.0,0.3,17.8,2.5,0.0,261,40.70897561889222,-74.01291937551262,186,40.748476361762044,-73.9924553277106,2022-01-02 07:32:09 - 2022-01-02 07:16:36
2,2022-01-02 07:43:33,2022-01-02 07:49:29,1.0,2.03,1.0,N,186,114,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0,114,40.72861173159057,-73.99867794660477,186,40.748476361762044,-73.9924553277106,2022-01-02 07:49:29 - 2022-01-02 07:43:33
2,2022-01-02 07:54:25,2022-01-02 08:01:12,1.0,2.24,1.0,N,186,211,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0,211,40.72389907147031,-74.00137472995819,186,40.748476361762044,-73.9924553277106,2022-01-02 08:01:12 - 2022-01-02 07:54:25
2,2022-01-02 07:15:39,2022-01-02 07:20:17,1.0,0.58,1.0,N,186,164,2,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0,164,40.74880766681464,-73.9859288064872,186,40.748476361762044,-73.9924553277106,2022-01-02 07:20:17 - 2022-01-02 07:15:39
2,2022-01-02 07:52:29,2022-01-02 08:00:05,1.0,2.35,1.0,N,186,144,1,9.0,0.0,0.5,2.0,0.0,0.3,14.3,2.5,0.0,144,40.72058145150781,-73.99740668419744,186,40.748476361762044,-73.9924553277106,2022-01-02 08:00:05 - 2022-01-02 07:52:29
2,2022-01-02 07:17:22,2022-01-02 07:23:04,1.0,1.71,1.0,N,186,50,1,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0,50,40.76669237466698,-73.99389940332178,186,40.748476361762044,-73.9924553277106,2022-01-02 07:23:04 - 2022-01-02 07:17:22
2,2022-01-02 07:16:30,2022-01-02 07:24:14,2.0,1.52,1.0,N,186,162,2,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0,162,40.756816155312855,-73.97214548508123,186,40.748476361762044,-73.9924553277106,2022-01-02 07:24:14 - 2022-01-02 07:16:30
2,2022-01-02 07:32:13,2022-01-02 07:39:10,1.0,1.63,1.0,N,186,224,1,7.5,0.0,0.5,2.7,0.0,0.3,13.5,2.5,0.0,224,40.73172815915596,-73.9778420751297,186,40.748476361762044,-73.9924553277106,2022-01-02 07:39:10 - 2022-01-02 07:32:13
2,2022-01-02 07:55:37,2022-01-02 08:19:04,5.0,6.57,1.0,N,186,106,1,22.0,0.0,0.5,5.06,0.0,0.3,30.36,2.5,0.0,106,40.67336116761727,-73.99176357560636,186,40.748476361762044,-73.9924553277106,2022-01-02 08:19:04 - 2022-01-02 07:55:37
2,2022-01-02 07:32:51,2022-01-02 07:46:05,1.0,3.72,1.0,N,186,209,2,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5,0.0,209,40.70848969140333,-74.00235972445249,186,40.748476361762044,-73.9924553277106,2022-01-02 07:46:05 - 2022-01-02 07:32:51
2,2022-01-02 07:02:07,2022-01-02 07:19:37,1.0,9.67,1.0,N,186,138,1,28.0,0.0,0.5,7.57,6.55,0.3,45.42,2.5,0.0,138,40.77486738951802,-73.8728037146871,186,40.748476361762044,-73.9924553277106,2022-01-02 07:19:37 - 2022-01-02 07:02:07
2,2022-01-02 07:55:43,2022-01-02 08:09:32,1.0,4.01,1.0,N,186,12,2,14.0,0.0,0.5,0.0,0.0,0.3,17.3,2.5,0.0,12,40.70248841354201,-74.01549032921426,186,40.748476361762044,-73.9924553277106,2022-01-02 08:09:32 - 2022-01-02 07:55:43
2,2022-01-02 07:44:38,2022-01-02 08:10:49,1.0,18.72,3.0,N,186,1,1,67.0,0.0,0.0,0.0,11.75,0.3,79.05,0.0,0.0,1,40.689515648043326,-74.17678574521427,186,40.748476361762044,-73.9924553277106,2022-01-02 08:10:49 - 2022-01-02 07:44:38
2,2022-01-02 07:22:38,2022-01-02 07:28:10,1.0,1.77,1.0,N,246,161,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0,161,40.75822648122193,-73.97743183810948,246,40.7524372519649,-74.00451257207506,2022-01-02 07:28:10 - 2022-01-02 07:22:38
2,2022-01-02 07:27:18,2022-01-02 07:38:06,1.0,2.3,1.0,N,246,162,1,9.5,0.0,0.5,3.2,0.0,0.3,16.0,2.5,0.0,162,40.756816155312855,-73.97214548508123,246,40.7524372519649,-74.00451257207506,2022-01-02 07:38:06 - 2022-01-02 07:27:18
2,2022-01-02 07:58:33,2022-01-02 08:19:28,1.0,10.12,1.0,N,246,138,1,29.5,0.0,0.5,5.0,6.55,0.3,44.35,2.5,0.0,138,40.77486738951802,-73.8728037146871,246,40.7524372519649,-74.00451257207506,2022-01-02 08:19:28 - 2022-01-02 07:58:33
2,2022-01-02 07:15:14,2022-01-02 07:24:18,1.0,3.19,1.0,N,125,43,1,11.0,0.0,0.5,4.29,0.0,0.3,18.59,2.5,0.0,43,40.782459738636334,-73.96557217995945,125,40.725376340537,-74.00717569200522,2022-01-02 07:24:18 - 2022-01-02 07:15:14
1,2022-01-02 07:19:46,2022-01-02 07:22:15,1.0,0.7,1.0,N,68,68,2,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5,0.0,68,40.74839722483199,-73.99994015650746,68,40.74839722483199,-73.99994015650746,2022-01-02 07:22:15 - 2022-01-02 07:19:46
2,2022-01-02 07:39:51,2022-01-02 08:00:51,1.0,3.76,1.0,N,68,141,2,16.5,0.0,0.5,0.0,0.0,0.3,19.8,2.5,0.0,141,40.76683881658485,-73.95971267878048,68,40.74839722483199,-73.99994015650746,2022-01-02 08:00:51 - 2022-01-02 07:39:51
1,2022-01-02 07:48:42,2022-01-02 07:55:52,1.0,1.6,1.0,N,68,79,1,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5,0.0,79,40.727944278904765,-73.9852141243977,68,40.74839722483199,-73.99994015650746,2022-01-02 07:55:52 - 2022-01-02 07:48:42
2,2022-01-02 07:48:52,2022-01-02 07:53:28,5.0,1.82,1.0,N,68,43,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0,43,40.782459738636334,-73.96557217995945,68,40.74839722483199,-73.99994015650746,2022-01-02 07:53:28 - 2022-01-02 07:48:52
2,2022-01-02 07:02:42,2022-01-02 07:05:28,1.0,1.27,1.0,N,68,48,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0,48,40.76223675561455,-73.98985665083148,68,40.74839722483199,-73.99994015650746,2022-01-02 07:05:28 - 2022-01-02 07:02:42
2,2022-01-02 07:46:59,2022-01-02 07:53:27,1.0,1.7,1.0,N,68,249,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0,249,40.734611555981566,-74.00249690862718,68,40.74839722483199,-73.99994015650746,2022-01-02 07:53:27 - 2022-01-02 07:46:59
2,2022-01-02 07:53:26,2022-01-02 08:00:20,1.0,2.27,1.0,N,68,13,2,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,0.0,13,40.71161208311671,-74.0161196692833,68,40.74839722483199,-73.99994015650746,2022-01-02 08:00:20 - 2022-01-02 07:53:26
1,2022-01-02 07:03:51,2022-01-02 07:08:06,1.0,1.4,1.0,N,68,143,2,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5,0.0,143,40.775770209571455,-73.98797296641823,68,40.74839722483199,-73.99994015650746,2022-01-02 07:08:06 - 2022-01-02 07:03:51
2,2022-01-02 07:40:15,2022-01-02 07:59:33,1.0,10.06,1.0,N,68,138,2,29.0,0.0,0.5,0.0,6.55,0.3,38.85,2.5,0.0,138,40.77486738951802,-73.8728037146871,68,40.74839722483199,-73.99994015650746,2022-01-02 07:59:33 - 2022-01-02 07:40:15
2,2022-01-02 07:36:16,2022-01-02 07:49:22,1.0,7.95,1.0,N,138,236,1,22.5,0.0,0.5,6.72,6.55,0.3,40.32,2.5,1.25,236,40.78049147573493,-73.95697238530639,138,40.77486738951802,-73.8728037146871,2022-01-02 07:49:22 - 2022-01-02 07:36:16
2,2022-01-02 07:35:31,2022-01-02 07:52:05,1.0,9.9,1.0,N,138,68,1,28.0,0.0,0.5,5.15,6.55,0.3,44.25,2.5,1.25,68,40.74839722483199,-73.99994015650746,138,40.77486738951802,-73.8728037146871,2022-01-02 07:52:05 - 2022-01-02 07:35:31
2,2022-01-02 07:39:15,2022-01-02 08:08:45,1.0,9.05,1.0,N,138,163,1,28.5,0.0,0.5,5.0,0.0,0.3,38.05,2.5,1.25,163,40.76442545340527,-73.97836698802045,138,40.77486738951802,-73.8728037146871,2022-01-02 08:08:45 - 2022-01-02 07:39:15
2,2022-01-02 07:56:26,2022-01-02 08:17:02,1.0,8.79,1.0,N,138,152,2,26.5,0.0,0.5,0.0,6.55,0.3,35.1,0.0,1.25,152,40.81757720019101,-73.95432487462715,138,40.77486738951802,-73.8728037146871,2022-01-02 08:17:02 - 2022-01-02 07:56:26
1,2022-01-02 07:20:32,2022-01-02 07:39:28,1.0,10.7,1.0,N,138,43,1,30.5,3.75,0.5,8.3,6.55,0.3,49.9,2.5,1.25,43,40.782459738636334,-73.96557217995945,138,40.77486738951802,-73.8728037146871,2022-01-02 07:39:28 - 2022-01-02 07:20:32
2,2022-01-02 07:50:43,2022-01-02 08:04:34,1.0,8.63,1.0,N,138,233,1,24.5,0.0,0.5,6.87,6.55,0.3,42.47,2.5,1.25,233,40.74917209822379,-73.97125597712962,138,40.77486738951802,-73.8728037146871,2022-01-02 08:04:34 - 2022-01-02 07:50:43
2,2022-01-02 07:29:11,2022-01-02 07:52:43,1.0,11.4,1.0,N,138,142,1,33.0,0.0,0.5,5.9,6.55,0.3,50.0,2.5,1.25,142,40.77390598538879,-73.98135241373991,138,40.77486738951802,-73.8728037146871,2022-01-02 07:52:43 - 2022-01-02 07:29:11
